"","logID","fightID","sourceID","boss.x","rank_boss.x","Horde","PI","Salv","Vate","Wild Magic","Flm. Cap","Hotstreak","Speed","IB","BoP","Evo","FM","Tricks","Tenti","Bomb","Sapp","cs","Tailor","character_name","class","spec","dps","duration","duration_s","fightStartTime","logStartTime","boss.y","rank_boss.y","cat_ranking","gameID","server"
"433","GTWDnmQwzL9J6hb3",3,32,"Lord Jaraxxus",258,2,3,0,0,3,0,42,0,0,0,0,7,0,0,0,0,0,0,"高雄吳彥祖","Mage","Fire",18453.609257846,142841,142.841,1691148127652,1691147150779,"Lord Jaraxxus",258,"200-500",1560714,"伊弗斯"
"434","GTWHPa4ARfprY9tZ",30,1,"Anub'arak",154,2,2,0,0,2,0,53,0,0,0,0,5,0,0,0,5,0,0,"超级小寳","Mage","Fire",13806.028994401,130370,130.37,1691251136367,1691242538069,"Anub'arak",154,"200-500",4962627,"阿拉希盆地"
"435","GTWHPa4ARfprY9tZ",30,42,"Anub'arak",75,2,0,0,0,3,0,50,0,0,0,0,6,0,0,0,6,0,0,"灬楪祈","Mage","Fire",14391.892306512,130370,130.37,1691251136367,1691242538069,"Anub'arak",75,"Top-100",3862047,"阿拉希盆地"
"436","GTtN9QqJ7BkFKR8c",6,16,"Twin Val'kyr",151,0,0,0,0,0,0,45,1,0,0,0,4,0,0,4,4,0,0,"Теззерет","Mage","Fire",19210.060811216,133528,133.528,1691693955693,1691692899749,"Twin Val'kyr",151,"200-500",2438309,"Пламегор"
"437","GVyt9NAxKjT7cm8k",5,21,"Faction Champions",230,2,0,0,0,0,0,184,1,2,0,0,5,0,0,0,0,0,0,"Menomojo","Mage","Fire",14969.157587032,188150,188.15,1692924327951,1692923652071,"Faction Champions",230,"200-500",63847189,"Faerlina"
"438","GWgHvcjMm2y6zCPr",29,276,"Lord Jaraxxus",208,2,0,2,0,2,0,37,0,0,0,0,5,0,0,5,0,5,0,"旻天","Mage","Fire",18650.465088081,115462,115.462,1692278236768,1692270070847,"Lord Jaraxxus",208,"200-500",2813110,"阿拉希盆地"
"439","GYcCZ4MqzLAhW89p",2,19,"The Northrend Beasts",94,4,0,2,0,0,1,63,2,2,0,2,7,0,0,0,0,0,1,"Devilm","Mage","Fire",12701.354903228,251723,251.723,1693767365337,1693767077258,"The Northrend Beasts",94,"Top-100",82394538,"Gehennas"
"440","GYcCZ4MqzLAhW89p",5,19,"Faction Champions",287,4,0,0,0,0,0,167,3,2,0,0,7,0,0,0,7,7,0,"Devilm","Mage","Fire",14716.475891246,216747,216.747,1693767987949,1693767077258,"Faction Champions",287,"200-500",82394538,"Gehennas"
"441","GYtMHD4Ar2PzBk8j",72,1170,"Twin Val'kyr",265,2,0,0,0,3,0,38,0,0,0,0,6,0,0,0,6,0,0,"漓澍","Mage","Fire",18888.452156303,108635,108.635,1692289140095,1692271703700,"Twin Val'kyr",265,"200-500",5184703,"古雷曼格"
"442","GZFkDAbHV1wQ7Jzq",6,40,"Twin Val'kyr",95,0,4,0,0,0,0,54,3,0,0,0,7,0,0,0,0,0,1,"Juliuzs","Mage","Fire",19507.872408341,134711,134.711,1693591336499,1693589156744,"Twin Val'kyr",95,"Top-100",81260213,"NethergardeKeep"
"443","GamjKtyqzcDY163F",3,20,"Lord Jaraxxus",16,2,2,8,0,0,0,47,3,0,0,0,8,0,0,0,0,0,0,"Kynnlul","Mage","Fire",21321.200726349,124458,124.458,1690938843193,1690937975731,"Lord Jaraxxus",16,"Top-100",65301283,"Mankrik"
"444","GbpQ28Ag9BwxvZqX",5,23,"Faction Champions",214,0,0,0,0,0,0,190,3,2,0,0,6,0,0,6,0,6,1,"Askah","Mage","Fire",15031.11492926,186245,186.245,1694569793978,1694569113293,"Faction Champions",214,"200-500",58080845,"Benediction"
"445","GfVv46tApxJ7DgnH",5,321,"The Northrend Beasts",215,4,0,0,0,0,1,75,2,2,0,2,7,0,0,0,7,0,0,"Faesrolqt","Mage","Fire",12363.564529913,258938,258.938,1691078650707,1691077342116,"The Northrend Beasts",215,"200-500",81915740,"Gehennas"
"446","GfVv46tApxJ7DgnH",5,323,"The Northrend Beasts",29,4,6,0,0,1,0,81,2,0,2,2,9,0,0,9,0,0,0,"Alenthirm","Mage","Fire",13221.06750379,258938,258.938,1691078650707,1691077342116,"The Northrend Beasts",29,"Top-100",82080752,"Gehennas"
"447","GkvMJz9aNt1C7j2K",3,24,"Lord Jaraxxus",33,2,2,4,0,1,0,41,2,0,0,0,6,0,0,6,0,0,1,"Zippio","Mage","Fire",20140.526165542,133114,133.114,1694092603844,1694092080616,"Lord Jaraxxus",33,"Top-100",5796617,"伊弗斯"
"448","GrZ7kBWAx9TPVnDH",5,3,"Twin Val'kyr",238,2,2,2,0,3,0,48,0,0,0,0,5,0,0,5,5,0,0,"Chickenball","Mage","Fire",18950.841539839,111700,111.7,1689729455596,1689728301057,"Twin Val'kyr",238,"200-500",58748274,"Faerlina"
"449","GztvXPc6pQ9RjWxn",21,41,"Anub'arak",90,2,0,0,0,3,0,43,0,0,0,0,6,0,0,0,6,0,0,"丨卡乄尔丨","Mage","Fire",14228.855074349,138402,138.402,1692102774927,1692097359221,"Anub'arak",90,"Top-100",6100311,"阿拉希盆地"
"450","H47qyxdXC6RNGrQa",5,8,"Faction Champions",279,2,2,0,0,0,0,137,1,0,0,0,5,0,0,0,0,0,0,"Falany","Mage","Fire",14730.545295582,157841,157.841,1694138390906,1694137672766,"Faction Champions",279,"200-500",62022619,"Whitemane"
"451","H8ByVN1mFQ4Xahqd",2,18,"The Northrend Beasts",178,4,5,0,0,0,0,67,2,2,0,0,8,0,0,0,8,0,1,"Heraum","Mage","Fire",12421.606714739,240996,240.996,1692182410134,1692182398789,"The Northrend Beasts",178,"200-500",14271532,"Arugal"
"452","H92t3a6hTPnW4fAQ",9,27,"Lord Jaraxxus",287,2,0,0,0,1,0,31,2,0,0,0,0,0,0,5,0,0,0,"법사인데용","Mage","Fire",18380.077082716,111309,111.309,1692972085589,1692968551297,"Lord Jaraxxus",287,"200-500",28731553,"로크홀라"
"453","HA69xdLnJMmB8XwY",5,21,"Faction Champions",195,1,0,0,0,1,0,124,0,0,0,0,4,0,0,0,0,0,1,"Paper","Mage","Fire",15134.775655042,160066,160.066,1694280099957,1694279430628,"Faction Champions",195,"200-500",63270443,"Grobbulus"
"454","HAn9DRXaz6bvZ8gc",5,11,"Lord Jaraxxus",19,2,0,2,0,0,0,29,3,0,0,0,6,0,6,6,0,0,0,"Od","Mage","Fire",20988.501526245,87142,87.142,1692843354256,1692841314944,"Lord Jaraxxus",19,"Top-100",79581983,"Faerlina"
"455","HAn9DRXaz6bvZ8gc",15,19,"Twin Val'kyr",27,2,0,0,0,0,0,32,3,0,0,0,6,0,0,0,0,0,0,"Thtwo","Mage","Fire",20206.08499272,87231,87.231,1692847220058,1692841314944,"Twin Val'kyr",27,"Top-100",57558973,"Faerlina"
"456","HAn9DRXaz6bvZ8gc",19,11,"Anub'arak",28,2,0,2,0,0,0,42,3,0,0,0,6,0,0,0,6,0,0,"Od","Mage","Fire",15058.204117223,105508,105.508,1692848238914,1692841314944,"Anub'arak",28,"Top-100",79581983,"Faerlina"
"457","HC9KLByThmqa2PAk",2,6,"The Northrend Beasts",39,4,6,0,2,2,1,84,0,2,0,2,8,0,0,0,0,0,1,"Fojji","Mage","Fire",13052.017933274,252172,252.172,1690736722662,1690736711383,"The Northrend Beasts",39,"Top-100",81928551,"Gehennas"
"458","HN6YxvG4f8yLnTDt",11,131,"Twin Val'kyr",299,2,0,0,0,1,0,59,2,0,0,0,5,0,0,5,5,0,0,"艾雷斯","Mage","Fire",18795.550861186,154322,154.322,1692278319757,1692272048555,"Twin Val'kyr",299,"200-500",1750227,"阿拉希盆地"
"459","HP3BtTnfDca7L4Mh",18,1,"The Northrend Beasts",185,4,4,0,0,1,1,53,0,2,0,2,7,0,0,0,0,0,0,"纨绔子弟丶","Mage","Fire",12400.930276911,214431,214.431,1692545390522,1692542516597,"The Northrend Beasts",185,"200-500",4246786,"阿拉希盆地"
"460","HQJTZyLbFN83g2df",6,17,"Faction Champions",156,2,0,0,0,0,0,163,3,0,0,0,6,0,0,6,0,0,1,"Swigloote","Mage","Fire",15335.306835542,189173,189.173,1694130421202,1694129484483,"Faction Champions",156,"200-500",61700480,"Whitemane"
"461","HTmPGbDrtZzFxvNR",2,77,"The Northrend Beasts",219,4,0,0,0,0,1,72,2,2,0,2,6,0,0,6,0,0,1,"Fov","Mage","Fire",12358.776248597,243959,243.959,1691842182367,1691840614896,"The Northrend Beasts",219,"200-500",2413568,"伊弗斯"
"462","HTmPGbDrtZzFxvNR",3,77,"Lord Jaraxxus",294,2,0,2,0,0,1,39,0,0,0,0,5,0,0,5,0,0,1,"Fov","Mage","Fire",18367.267986693,118129,118.129,1691842850056,1691840614896,"Lord Jaraxxus",294,"200-500",2413568,"伊弗斯"
"463","HTwrn78dkYGj9cmF",59,35,"Lord Jaraxxus",84,2,0,0,2,2,0,27,1,0,0,0,5,0,0,0,5,0,0,"Midorikawa","Mage","Fire",19463.862559242,104656,104.656,1692636130161,1692624475420,"Lord Jaraxxus",84,"Top-100",3120311,"逐風者"
"464","HZgCzaK6yv4Pmhwd",15,30,"Lord Jaraxxus",42,2,0,2,0,0,0,34,3,0,0,0,6,0,0,0,0,6,1,"浅浅法","Mage","Fire",19968.592988289,107078,107.078,1693229178100,1693222789400,"Lord Jaraxxus",42,"Top-100",4788211,"伊弗斯"
"465","HdQA6LXrD7hTk3P8",8,11,"Faction Champions",234,2,0,2,0,0,0,123,3,2,0,0,6,0,0,0,0,0,0,"Ybcshadow","Mage","Fire",14947.92647729,131660,131.66,1694022809806,1694022233449,"Faction Champions",234,"200-500",81931451,"Gehennas"
"466","HdQA6LXrD7hTk3P8",8,13,"Faction Champions",100,2,0,0,0,1,0,121,2,0,0,0,5,0,0,5,0,5,1,"Kagger","Mage","Fire",15721.996050433,131660,131.66,1694022809806,1694022233449,"Faction Champions",100,"Top-100",60822433,"Gehennas"
"467","HhM8jD6QFP2VTxan",3,25,"Lord Jaraxxus",298,2,2,2,0,0,0,33,3,0,0,0,6,0,0,6,0,0,0,"Aofuego","Mage","Fire",18363.099741504,126888,126.888,1694573634963,1694573106155,"Lord Jaraxxus",298,"200-500",61232634,"Mankrik"
"468","Hhtx9RVLCbpkm8Ac",7,35,"Twin Val'kyr",281,2,2,0,0,1,0,46,2,0,0,0,5,0,0,0,0,0,1,"Pinkypyro","Mage","Fire",18849.972734374,135702,135.702,1693016772181,1693015274492,"Twin Val'kyr",281,"200-500",28136690,"Whitemane"
"469","HkCm1rvQfwbGjghT",4,18,"Twin Val'kyr",282,2,4,0,0,3,0,57,0,0,0,0,7,0,0,7,7,0,0,"一怒成红颜丶","Mage","Fire",18848.570098565,148227,148.227,1692283827770,1692281264274,"Twin Val'kyr",282,"200-500",6732918,"古雷曼格"
"470","HnBrba72XJyFGtND",33,14,"Twin Val'kyr",285,2,0,0,0,3,0,44,0,0,0,0,6,0,0,6,0,0,0,"許翠花丶","Mage","Fire",18840.498919936,114808,114.808,1692110194410,1692101966958,"Twin Val'kyr",285,"200-500",5972195,"逐風者"
"471","HnBrba72XJyFGtND",39,14,"Anub'arak",137,2,2,0,0,3,0,40,0,2,0,0,6,0,0,6,6,0,0,"許翠花丶","Mage","Fire",13934.7247133,128793,128.793,1692113130729,1692101966958,"Anub'arak",137,"200-500",5972195,"逐風者"
"472","HqCZ3PLnXcBkJdrQ",10,31,"Twin Val'kyr",153,2,0,0,0,1,0,47,2,2,0,0,5,0,0,0,0,0,1,"도톰하다","Mage","Fire",19202.291084188,128760,128.76,1693137415204,1693135872439,"Twin Val'kyr",153,"200-500",31101509,"로크홀라"
"473","HqGfdWtYkCv8Pw79",6,17,"Twin Val'kyr",16,2,0,2,0,0,0,51,3,0,0,0,6,0,0,6,6,0,0,"Tomsn","Mage","Fire",20591.798825086,129201,129.201,1694106816403,1694106017191,"Twin Val'kyr",16,"Top-100",61764979,"Gehennas"
"474","J7NFnMY1wxKBGLtH",3,27,"Lord Jaraxxus",162,2,2,2,2,0,0,34,0,0,0,0,4,0,0,0,0,0,1,"雨下整夜丷","Mage","Fire",18866.291944761,130052,130.052,1694522441897,1694521462900,"Lord Jaraxxus",162,"200-500",1717082,"伊弗斯"
"475","JB9Pt6Mz2byc1WqR",2,3,"The Northrend Beasts",58,4,6,2,0,0,1,93,2,2,2,2,9,0,0,9,0,0,1,"Rehai","Mage","Fire",12879.88173678,320337,320.337,1694075138534,1694074960749,"The Northrend Beasts",58,"Top-100",2386740,"阿拉希盆地"
"476","JFK8nmTGgDtcN2Zh",6,36,"Faction Champions",53,2,0,2,0,1,0,175,0,0,2,0,5,0,0,5,0,0,1,"Exandera","Mage","Fire",16362.444857531,180215,180.215,1693244489930,1693243768469,"Faction Champions",53,"Top-100",81923276,"Gehennas"
"477","JLXHjYnV89gyqc4C",5,14,"Faction Champions",25,2,0,0,0,1,0,140,0,0,0,0,5,0,0,0,0,0,1,"Umritroll","Mage","Fire",17023.853076217,136125,136.125,1692816263043,1692815677366,"Faction Champions",25,"Top-100",63451391,"Gehennas"
"478","JM2WPhatypZCcbdk",5,21,"Faction Champions",45,2,0,0,0,1,0,116,2,0,0,0,0,0,0,0,0,0,0,"Kyznybomber","Mage","Fire",16530.354011261,119177,119.177,1693763247817,1693762288045,"Faction Champions",45,"Top-100",82182419,"Gehennas"
"479","JMtgpaNxYC9GBd3j",3,36,"Lord Jaraxxus",216,2,2,6,0,3,0,47,0,0,1,0,8,0,0,0,8,0,1,"阿的按时的阿","Mage","Fire",18631.040205578,186790,186.79,1692770162673,1692769228890,"Lord Jaraxxus",216,"200-500",3936135,"阿拉希盆地"
"480","JN92XdC8DWKbZ3Gq",5,11,"Faction Champions",209,1,0,0,0,0,0,169,0,0,0,0,4,0,0,0,0,4,0,"Mobers","Mage","Fire",15053.56425407,186673,186.673,1694592874453,1694592186827,"Faction Champions",209,"200-500",71103234,"Gehennas"
"481","JPCHkWb41FQqjnzw",2,24,"The Northrend Beasts",128,4,6,2,0,0,1,68,2,2,0,2,8,0,8,8,0,0,1,"Galymage","Mage","Fire",12558.338706393,261309,261.309,1694192381326,1694192370006,"The Northrend Beasts",128,"200-500",61668153,"Gehennas"
"482","JPkAdYHvahzTfGXB",3,25,"Lord Jaraxxus",252,2,0,0,0,1,0,38,0,0,0,0,4,0,0,0,0,0,1,"Lulje","Mage","Fire",18491.799853003,138778,138.778,1693592809993,1693592359172,"Lord Jaraxxus",252,"200-500",79241943,"Venoxis"
"483","JPnmLxdjvNQ7RYw9",10,40,"The Northrend Beasts",118,4,0,0,0,2,0,67,0,2,0,0,7,0,0,7,7,0,0,"狼狈","Mage","Fire",12585.721274293,228578,228.578,1694094785854,1694090804480,"The Northrend Beasts",118,"200-500",3685694,"伊弗斯"
"484","JQdw8Fcq43kbRG97",62,5,"Anub'arak",216,2,0,0,0,3,0,49,0,0,0,0,6,0,0,0,0,0,0,"Fmthefeeble","Mage","Fire",13507.207361543,122583,122.583,1692377744888,1692360017638,"Anub'arak",216,"200-500",2444870,"逐風者"
"485","JWQGbpCdTRz93D78",5,15,"Faction Champions",19,2,2,0,0,2,0,157,1,0,0,0,5,0,0,5,0,0,1,"Tomsn","Mage","Fire",17394.748704739,170815,170.815,1693933868290,1693933275132,"Faction Champions",19,"Top-100",61764979,"Gehennas"
"486","JbX6PNzQMGmc8vAf",3,37,"Lord Jaraxxus",72,2,2,2,0,2,0,38,1,0,0,0,5,0,0,0,0,5,1,"Milliz","Mage","Fire",19578.736029452,128753,128.753,1693370019405,1693369031103,"Lord Jaraxxus",72,"Top-100",34941298,"Whitemane"
"487","JmVynZcQB3aA8xb1",6,23,"Faction Champions",268,2,1,0,0,0,0,136,3,2,0,0,6,0,0,0,0,0,1,"Echostage","Mage","Fire",14789.448658041,170348,170.348,1690424234638,1690422770225,"Faction Champions",268,"200-500",34245897,"Whitemane"
"488","JqTR2GMxW3rvD9p7",2,112,"The Northrend Beasts",286,4,0,2,0,2,1,70,0,2,0,2,7,0,0,0,7,0,1,"Floasted","Mage","Fire",12231.806724726,273423,273.423,1692320846937,1692319765939,"The Northrend Beasts",286,"200-500",81480213,"Faerlina"
"489","JqTR2GMxW3rvD9p7",7,112,"Faction Champions",267,0,0,0,0,0,0,125,0,0,2,0,5,0,0,0,0,0,1,"Floasted","Mage","Fire",14795.875036124,169553,169.553,1692321493952,1692319765939,"Faction Champions",267,"200-500",81480213,"Faerlina"
"490","JyGmBTMaqzV6jAYN",58,15,"Anub'arak",123,2,0,0,0,1,0,43,2,0,0,0,5,0,0,0,0,0,0,"民间艺术家","Mage","Fire",13991.111182293,124876,124.876,1693760713862,1693743437055,"Anub'arak",123,"200-500",3427025,"古雷曼格"
"491","JzHhfZk8LQT6vAFw",2,29,"The Northrend Beasts",164,4,6,2,0,0,1,60,2,2,0,2,9,0,0,0,0,0,1,"Lunichan","Mage","Fire",12475.000966873,258632,258.632,1694195977301,1694195891357,"The Northrend Beasts",164,"200-500",61144305,"Gehennas"
"492","K1TVrAPphCXH8a6W",16,13,"Twin Val'kyr",17,2,0,0,0,4,0,37,0,0,0,0,7,0,0,7,7,0,0,"子奇","Mage","Fire",20570.598483296,97580,97.58,1693311777286,1693307080985,"Twin Val'kyr",17,"Top-100",2453592,"阿拉希盆地"
"493","K1TVrAPphCXH8a6W",22,2,"Anub'arak",100,2,0,0,0,1,0,42,0,0,0,0,5,0,5,0,5,0,0,"废物法師","Mage","Fire",14123.55400414,123185,123.185,1693313440458,1693307080985,"Anub'arak",100,"Top-100",4026150,"阿拉希盆地"
"494","K47dgLAxbT3VqamR",3,37,"Lord Jaraxxus",78,2,2,5,0,3,0,46,0,2,0,0,7,0,0,7,7,0,1,"专业被麻包谷","Mage","Fire",19512.113278758,150496,150.496,1692336592825,1692335954479,"Lord Jaraxxus",78,"Top-100",2824079,"阿拉希盆地"
"495","K47dgLAxbT3VqamR",6,37,"Twin Val'kyr",111,2,4,2,0,3,0,65,0,0,0,0,7,0,0,7,7,0,1,"专业被麻包谷","Mage","Fire",19383.945243626,153699,153.699,1692337261982,1692335954479,"Twin Val'kyr",111,"200-500",2824079,"阿拉希盆地"
"496","K8hpD1tLJa3qA6xF",2,19,"The Northrend Beasts",248,4,3,0,0,0,1,69,2,2,0,2,7,0,0,0,0,0,1,"Velentìa","Mage","Fire",12300.17728114,255408,255.408,1694573085840,1694572992024,"The Northrend Beasts",248,"200-500",36648188,"Grobbulus"
"497","K8hpD1tLJa3qA6xF",6,3,"Twin Val'kyr",221,2,0,2,2,0,0,0,3,0,0,0,3,0,0,0,0,0,1,"Magestonks","Mage","Arcane",18989.638805787,113983,113.983,1694573920464,1694572992024,"Twin Val'kyr",221,"200-500",62356305,"Grobbulus"
"498","K8hpD1tLJa3qA6xF",6,19,"Twin Val'kyr",223,2,2,2,0,1,0,37,2,0,0,0,5,0,5,0,5,0,1,"Velentìa","Mage","Fire",18986.129510541,113983,113.983,1694573920464,1694572992024,"Twin Val'kyr",223,"200-500",36648188,"Grobbulus"
"499","KADb1gRaZp8FXdwy",2,11,"The Northrend Beasts",274,4,4,1,0,0,0,68,2,0,2,2,7,0,0,0,0,0,0,"Slootmage","Mage","Fire",12254.99825361,263502,263.502,1693411881550,1693411870275,"The Northrend Beasts",274,"200-500",61807371,"Gehennas"
"500","KBbjHcx8ZzRYrGp9",34,657,"Faction Champions",294,2,0,0,0,1,0,165,0,0,0,0,5,0,0,0,0,0,1,"Виоо","Mage","Fire",14681.520704743,188097,188.097,1694024642728,1694010229044,"Faction Champions",294,"200-500",71897119,"Пламегор"
"501","KWzr3A8Fh1VJDqTf",5,10,"Faction Champions",70,0,2,0,0,0,0,143,0,0,0,0,5,0,0,0,0,0,1,"Notchrispy","Mage","Fire",16013.487436501,146655,146.655,1694052751744,1694052141433,"Faction Champions",70,"Top-100",52651279,"Grobbulus"
"502","KXNmnrVA8Czwd7Mx",3,33,"Lord Jaraxxus",260,2,2,2,3,2,0,0,0,2,0,0,3,0,0,0,3,0,1,"Skuggwp","Mage","Arcane",18452.982113519,129036,129.036,1689183434093,1689182785764,"Lord Jaraxxus",260,"200-500",81606995,"Venoxis"
"503","KXRGYLWdbAPqJyMQ",13,176,"Twin Val'kyr",211,2,0,0,0,0,0,47,3,0,0,0,6,0,0,6,6,0,0,"Hogry","Mage","Fire",19019.477831666,128043,128.043,1694240403752,1694234659727,"Twin Val'kyr",211,"200-500",23561757,"로크홀라"
"504","KZGP3mN6cdv1XRCj",3,36,"Lord Jaraxxus",95,2,0,0,2,0,0,40,3,0,0,0,6,0,0,6,0,0,1,"Easymac","Mage","Fire",19355.127282465,119498,119.498,1692233171067,1692232179446,"Lord Jaraxxus",95,"Top-100",63839630,"Faerlina"
"505","KaAVNxbwjTmnZ4hF",6,27,"Faction Champions",162,0,0,0,0,0,0,161,0,0,2,0,5,0,0,0,0,5,1,"Magestonks","Mage","Fire",15320.415996896,144328,144.328,1692759752829,1692758856188,"Faction Champions",162,"200-500",62356305,"Grobbulus"
"506","KaAVNxbwjTmnZ4hF",6,32,"Faction Champions",3,2,2,0,0,1,0,179,0,0,0,0,5,0,0,5,0,5,1,"Velentìa","Mage","Fire",18335.922343551,144328,144.328,1692759752829,1692758856188,"Faction Champions",3,"Top-100",36648188,"Grobbulus"
"507","Kahg3y7R8AWDw4vz",5,12,"Faction Champions",31,2,0,0,0,0,1,199,0,0,0,0,5,0,0,0,0,5,0,"Pego","Mage","Fire",16834.050028363,163947,163.947,1692440165453,1692439495743,"Faction Champions",31,"Top-100",71093490,"Gehennas"
"508","Kf139q4gpCN6A2tn",5,21,"Faction Champions",12,0,2,1,0,0,0,172,3,0,2,0,6,0,0,0,6,0,0,"Gozmage","Mage","Fire",17571.227137763,147514,147.514,1693766475185,1693765843670,"Faction Champions",12,"Top-100",62329055,"Earthshaker"
"509","Kgx3RfJjrwqzXcLF",48,17,"The Northrend Beasts",88,4,0,0,0,0,1,57,0,2,0,0,7,0,0,0,0,0,0,"左耳进","Mage","Fire",12724.015448369,203056,203.056,1692974231779,1692963803862,"The Northrend Beasts",88,"Top-100",3824551,"阿拉希盆地"
"510","Kgx3RfJjrwqzXcLF",51,17,"Lord Jaraxxus",195,2,0,0,0,0,0,25,3,0,0,0,5,0,0,0,0,0,0,"左耳进","Mage","Fire",18699.425426102,103555,103.555,1692975202500,1692963803862,"Lord Jaraxxus",195,"200-500",3824551,"阿拉希盆地"
"511","Kgx3RfJjrwqzXcLF",60,4,"Twin Val'kyr",175,2,0,0,0,2,0,37,0,0,0,0,5,0,0,0,0,0,0,"灬小饭丶","Mage","Fire",19123.772412767,107528,107.528,1692977366010,1692963803862,"Twin Val'kyr",175,"200-500",2645758,"阿拉希盆地"
"512","KjXHZcbVxAQ4maJp",5,12,"Faction Champions",185,2,2,0,0,3,0,128,0,0,2,0,6,0,0,0,0,0,0,"Globmagefire","Mage","Fire",15188.480032056,149740,149.74,1693054102082,1693053296688,"Faction Champions",185,"200-500",82203017,"Gehennas"
"513","Kjw4ThG6P1xkrzXB",6,10,"Faction Champions",164,0,4,0,0,0,0,170,3,0,2,0,7,0,0,0,0,7,0,"Frmrsx","Mage","Fire",15302.066242688,191991,191.991,1690243235430,1690241266334,"Faction Champions",164,"200-500",63957772,"Benediction"
"514","KkPAW3YRfy67vjqB",10,25,"Anub'arak",256,2,0,0,0,0,1,59,0,0,0,0,5,0,0,5,5,0,0,"Bbosom","Mage","Fire",13314.145253188,149711,149.711,1692272231562,1692269652360,"Anub'arak",256,"200-500",4912974,"로크홀라"
"515","KkPAW3YRfy67vjqB",10,29,"Anub'arak",84,2,0,0,0,0,1,55,0,2,0,0,5,0,0,5,5,0,0,"임효은","Mage","Fire",14313.657647067,149711,149.711,1692272231562,1692269652360,"Anub'arak",84,"Top-100",30358158,"로크홀라"
"516","KmGjYpyrnCWB1gxa",6,29,"Twin Val'kyr",90,2,4,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,"Thezebra","Mage","Fire",19532.592764021,142593,142.593,1694567167356,1694565416650,"Twin Val'kyr",90,"Top-100",57629489,"Windseeker"
"517","KmL3gZ61zFr7hpyk",2,38,"The Northrend Beasts",161,4,4,0,0,0,1,68,2,2,0,2,6,0,0,0,0,0,1,"Yagucha","Mage","Fire",12479.880420947,249225,249.225,1693998322846,1693997422266,"The Northrend Beasts",161,"200-500",18061158,"로크홀라"
"518","KpgzQxvANL2y1W9q",6,22,"Twin Val'kyr",115,2,2,0,0,1,0,53,2,2,0,0,5,0,0,5,5,0,1,"Adb","Mage","Fire",19354.287312338,146607,146.607,1693447816079,1693446731944,"Twin Val'kyr",115,"200-500",57545495,"Faerlina"
"519","KtBrV7LxbQZNPfjX",5,23,"Faction Champions",116,2,0,0,0,2,0,144,1,0,0,0,5,0,0,5,0,0,0,"Tomsnv","Mage","Fire",15590.508723825,130562,130.562,1694110675095,1694110078697,"Faction Champions",116,"200-500",81890010,"Gehennas"
"520","KtBrV7LxbQZNPfjX",5,24,"Faction Champions",89,2,0,0,0,0,0,143,1,0,0,0,5,0,0,0,0,0,0,"Bvrnma","Mage","Fire",15806.31424151,130562,130.562,1694110675095,1694110078697,"Faction Champions",89,"Top-100",80541242,"Gehennas"
"521","Ktf4PCWgca1pQZLH",21,22,"Lord Jaraxxus",276,2,2,4,2,1,0,39,2,0,0,0,7,0,0,0,0,7,1,"Ahlakazam","Mage","Fire",18407.083508941,132872,132.872,1693588699525,1693583990696,"Lord Jaraxxus",276,"200-500",77829444,"Faerlina"
"522","Ktf4PCWgca1pQZLH",24,22,"Faction Champions",58,2,4,0,0,3,0,176,0,0,2,0,7,0,0,0,0,7,1,"Ahlakazam","Mage","Fire",16241.108955706,173208,173.208,1693588934909,1693583990696,"Faction Champions",58,"Top-100",77829444,"Faerlina"
"523","KxMZrbN2gP7hVWLy",3,45,"Lord Jaraxxus",67,2,2,2,0,1,0,43,2,0,1,0,5,0,0,0,0,0,1,"Ocaso","Mage","Fire",19599.579025568,129224,129.224,1692791874178,1692789441587,"Lord Jaraxxus",67,"Top-100",61555812,"Whitemane"
"524","KzLYgnf2P9wp3GMT",5,6,"Faction Champions",242,2,6,0,0,0,0,209,0,1,0,0,7,0,0,0,0,0,0,"拳頭哥哥","Mage","Fire",14909.71649271,277559,277.559,1693663404738,1693661787913,"Faction Champions",242,"200-500",2025416,"伊弗斯"
"525","L2DHRqtMwb7AYjXa",6,27,"Twin Val'kyr",262,2,4,0,0,1,0,56,2,0,0,0,7,0,0,0,0,0,0,"Mantøoth","Mage","Fire",18892.871833256,148299,148.299,1694226316759,1694224036157,"Twin Val'kyr",262,"200-500",58736404,"Faerlina"
"526","L9gVfTZG3yKx14DR",5,11,"Faction Champions",44,0,0,0,0,0,0,190,1,0,2,0,5,0,0,0,0,0,0,"Crunx","Mage","Fire",16537.904092311,171248,171.248,1694263724998,1694262670078,"Faction Champions",44,"Top-100",62740952,"Lakeshire"
"527","L9zCtQygTqhJMbAK",6,19,"Twin Val'kyr",246,2,0,0,0,0,0,47,3,0,0,0,6,2,0,0,0,6,0,"Inhumage","Mage","Fire",18934.383495922,125060,125.06,1693961336048,1693960361703,"Twin Val'kyr",246,"200-500",58314897,"Faerlina"
"528","LAvPqTjac3YHgdpf",42,19,"Anub'arak",254,2,0,0,0,3,0,53,0,2,0,0,6,0,0,0,0,0,0,"幻一","Mage","Fire",13320.485091387,144715,144.715,1691682613102,1691668441786,"Anub'arak",254,"200-500",4205485,"逐風者"
